record_type,game_pk,game_date,season,ref,venue,batting_team,fielding_team,home_away_batting,home_away_pitching,day_night,batter,batter_id,bat_side,batter_split,pitcher,pitcher_id,pitch_hand,pitcher_split,men_on_base,event,event_type,rbi,is_out,is_scoring,total_outs,description,pitch_type,pitch_call,speed_mph,spin_rate,break_vertical,break_horizontal,launch_speed,launch_angle,total_distance,trajectory,hardness
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Shohei Ohtani,660271,L,vs_LHP,Shota Imanaga,684007,L,vs_LHB,Empty,Lineout,field_out,0,True,False,1,Shohei Ohtani lines out to second baseman Jon Berti.,Sweeper,"In play, out(s)",81.7,2606,-34.9,14.5,96.6,10.0,177.0,line_drive,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Tommy Edman,669242,R,vs_LHP,Shota Imanaga,684007,L,vs_RHB,Empty,Groundout,field_out,0,True,False,1,"Tommy Edman grounds out, third baseman Matt Shaw to first baseman Michael Busch.",Splitter,"In play, out(s)",83.0,997,-31.9,-12.0,90.9,3.0,71.0,ground_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Ian Happ,664023,L,vs_RHP,Yoshinobu Yamamoto,808967,R,vs_LHB,Men_On,Single,single,0,False,False,0,"Ian Happ singles on a ground ball to shortstop Miguel Rojas, deflected by pitcher Yoshinobu Yamamoto.",Splitter,"In play, no out",91.7,1471,-29.0,14.6,81.5,-50.0,3.0,ground_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Seiya Suzuki,673548,R,vs_RHP,Yoshinobu Yamamoto,808967,R,vs_RHB,RISP,Groundout,field_out,0,True,False,1,"Seiya Suzuki grounds out, third baseman Max Muncy to first baseman Enrique Hernández. Ian Happ to 2nd.",Sinker,"In play, out(s)",96.7,2298,-17.2,16.1,80.7,-41.0,3.0,ground_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Kyle Tucker,663656,L,vs_RHP,Yoshinobu Yamamoto,808967,R,vs_LHB,RISP,Groundout,field_out,0,True,False,1,"Kyle Tucker grounds out, second baseman Tommy Edman to first baseman Enrique Hernández. Ian Happ to 3rd.",Splitter,"In play, out(s)",92.7,1576,-29.5,11.8,65.8,-15.0,7.0,ground_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Michael Busch,683737,L,vs_RHP,Yoshinobu Yamamoto,808967,R,vs_LHB,Empty,Groundout,field_out,0,True,False,1,"Michael Busch grounds out, second baseman Tommy Edman to first baseman Enrique Hernández.",Splitter,"In play, out(s)",91.8,1401,-32.6,13.3,87.8,-35.0,4.0,ground_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Teoscar Hernández,606192,R,vs_LHP,Shota Imanaga,684007,L,vs_RHB,Men_On,Walk,walk,0,False,False,0,Teoscar Hernández walks.,Four-Seam Fastball,Ball,92.1,2399,-13.8,-10.0,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Will Smith,669257,R,vs_LHP,Shota Imanaga,684007,L,vs_RHB,Men_On,Pop Out,field_out,0,True,False,1,Will Smith pops out to second baseman Jon Berti.,Splitter,"In play, out(s)",82.9,1267,-33.2,-13.0,74.8,67.0,129.0,popup,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Max Muncy,571970,L,vs_LHP,Shota Imanaga,684007,L,vs_LHB,RISP,Walk,walk,0,False,False,0,Max Muncy walks. Teoscar Hernández to 2nd.,Four-Seam Fastball,Ball,91.0,2335,-16.2,-7.8,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Enrique Hernández,571771,R,vs_LHP,Shota Imanaga,684007,L,vs_RHB,RISP,Flyout,field_out,0,True,False,1,Enrique Hernández flies out to center fielder Pete Crow-Armstrong. Teoscar Hernández to 3rd.,Splitter,"In play, out(s)",83.6,1200,-33.6,-12.5,102.1,37.0,,fly_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Michael Conforto,624424,L,vs_LHP,Shota Imanaga,684007,L,vs_LHB,Empty,Flyout,field_out,0,True,False,1,Michael Conforto flies out to left fielder Ian Happ.,Four-Seam Fastball,"In play, out(s)",92.1,2571,-14.6,-13.6,87.6,58.0,200.0,fly_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Matt Shaw,807713,R,vs_RHP,Yoshinobu Yamamoto,808967,R,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Matt Shaw strikes out swinging.,Splitter,Swinging Strike,91.7,1232,-30.2,12.1,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Dansby Swanson,621020,R,vs_RHP,Yoshinobu Yamamoto,808967,R,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Dansby Swanson strikes out swinging.,Cutter,Swinging Strike,91.7,2485,-25.6,-4.0,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Pete Crow-Armstrong,691718,L,vs_RHP,Yoshinobu Yamamoto,808967,R,vs_LHB,Empty,Groundout,field_out,0,True,False,1,"Pete Crow-Armstrong grounds out, shortstop Miguel Rojas to first baseman Enrique Hernández.",Splitter,"In play, out(s)",91.6,1386,-27.7,14.8,104.9,-3.0,24.0,ground_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Miguel Rojas,500743,R,vs_RHP,Ben Brown,676962,R,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Miguel Rojas strikes out swinging.,Knuckle Curve,Swinging Strike (Blocked),87.2,2376,-40.7,-1.7,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Andy Pages,681624,R,vs_RHP,Ben Brown,676962,R,vs_RHB,Men_On,Walk,walk,0,False,False,0,Andy Pages walks.,Four-Seam Fastball,Ball,95.1,2233,-13.0,6.6,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Shohei Ohtani,660271,L,vs_RHP,Ben Brown,676962,R,vs_LHB,RISP,Single,single,0,False,False,0,Shohei Ohtani singles on a sharp ground ball to right fielder Kyle Tucker. Andy Pages to 3rd.,Knuckle Curve,"In play, no out",85.6,2478,-38.0,-2.5,107.4,7.0,139.0,ground_ball,hard
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Tommy Edman,669242,L,vs_RHP,Ben Brown,676962,R,vs_LHB,RISP,Single,single,1,False,True,0,Tommy Edman singles on a line drive to left fielder Ian Happ. Andy Pages scores. Shohei Ohtani to 2nd.,Four-Seam Fastball,"In play, run(s)",95.5,2195,-13.4,7.8,93.0,16.0,240.0,line_drive,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Teoscar Hernández,606192,R,vs_RHP,Ben Brown,676962,R,vs_RHB,RISP,Forceout,force_out,0,True,True,2,"Teoscar Hernández grounds into a force out, third baseman Matt Shaw to second baseman Jon Berti. Shohei Ohtani scores. Tommy Edman out at 2nd. Throwing error by second baseman Jon Berti.",Knuckle Curve,"In play, run(s)",87.0,2378,-41.0,-2.5,99.0,-25.0,6.0,ground_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Will Smith,669257,R,vs_RHP,Ben Brown,676962,R,vs_RHB,Men_On,Single,single,1,False,True,0,Will Smith singles on a line drive to left fielder Ian Happ. Teoscar Hernández scores.,Knuckle Curve,"In play, run(s)",85.1,2296,-41.9,-1.9,75.6,17.0,199.0,line_drive,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Max Muncy,571970,L,vs_RHP,Ben Brown,676962,R,vs_LHB,Empty,Strikeout,strikeout,0,True,False,1,Max Muncy strikes out swinging.,Knuckle Curve,Swinging Strike (Blocked),86.6,2299,-38.6,-0.5,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Miguel Amaya,665804,R,vs_RHP,Yoshinobu Yamamoto,808967,R,vs_RHB,Empty,Groundout,field_out,0,True,False,1,"Miguel Amaya grounds out, shortstop Miguel Rojas to first baseman Enrique Hernández.",Four-Seam Fastball,"In play, out(s)",94.8,1954,-15.1,6.2,90.2,7.0,119.0,ground_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Jon Berti,542932,R,vs_RHP,Yoshinobu Yamamoto,808967,R,vs_RHB,Empty,Groundout,field_out,0,True,False,1,Jon Berti grounds out to first baseman Enrique Hernández.,Four-Seam Fastball,"In play, out(s)",96.1,2068,-13.4,6.2,111.3,-5.0,19.0,ground_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Ian Happ,664023,L,vs_RHP,Yoshinobu Yamamoto,808967,R,vs_LHB,Empty,Strikeout,strikeout,0,True,False,1,Ian Happ called out on strikes.,Four-Seam Fastball,Called Strike,96.4,1990,-13.2,7.2,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Enrique Hernández,571771,R,vs_RHP,Ben Brown,676962,R,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Enrique Hernández strikes out swinging.,Knuckle Curve,Swinging Strike (Blocked),88.8,2335,-37.4,-1.9,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Michael Conforto,624424,L,vs_RHP,Ben Brown,676962,R,vs_LHB,Empty,Strikeout,strikeout,0,True,False,1,"Michael Conforto strikes out swinging, catcher Miguel Amaya to first baseman Michael Busch.",Knuckle Curve,Swinging Strike (Blocked),89.0,2303,-40.0,-2.4,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Miguel Rojas,500743,R,vs_RHP,Ben Brown,676962,R,vs_RHB,RISP,Single,single,0,False,False,0,"Miguel Rojas singles on a ground ball to third baseman Matt Shaw. Miguel Rojas to 2nd. Miguel Rojas advances to 2nd, on a throwing error by third baseman Matt Shaw.",Knuckle Curve,"In play, no out",84.0,2330,-45.7,-3.5,94.0,-11.0,12.0,ground_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Andy Pages,681624,R,vs_RHP,Ben Brown,676962,R,vs_RHB,RISP,Walk,walk,0,False,False,0,Andy Pages walks.,Four-Seam Fastball,Ball,94.9,2198,-11.4,7.8,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Shohei Ohtani,660271,L,vs_RHP,Ben Brown,676962,R,vs_LHB,Empty,Strikeout,strikeout,0,True,False,1,Shohei Ohtani strikes out swinging.,Knuckle Curve,Swinging Strike,87.3,2358,-37.7,-2.5,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Seiya Suzuki,673548,R,vs_LHP,Anthony Banda,607455,L,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Seiya Suzuki called out on strikes.,Four-Seam Fastball,Called Strike,95.8,2170,-15.4,-11.6,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Kyle Tucker,663656,L,vs_LHP,Anthony Banda,607455,L,vs_LHB,Empty,Flyout,field_out,0,True,False,1,Kyle Tucker flies out to left fielder Michael Conforto.,Slider,"In play, out(s)",85.1,2499,-40.6,9.0,77.1,41.0,232.0,fly_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Michael Busch,683737,L,vs_LHP,Anthony Banda,607455,L,vs_LHB,Empty,Flyout,field_out,0,True,False,1,Michael Busch flies out to center fielder Andy Pages.,Four-Seam Fastball,"In play, out(s)",96.2,2096,-19.0,-13.6,83.8,49.0,245.0,fly_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Tommy Edman,669242,L,vs_RHP,Ben Brown,676962,R,vs_LHB,Empty,Groundout,field_out,0,True,False,1,"Tommy Edman grounds out, pitcher Ben Brown to first baseman Michael Busch.",Knuckle Curve,"In play, out(s)",86.5,2366,-40.3,-0.6,101.3,-11.0,9.0,ground_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Teoscar Hernández,606192,R,vs_RHP,Ben Brown,676962,R,vs_RHB,Empty,Flyout,field_out,0,True,False,1,Teoscar Hernández flies out to center fielder Pete Crow-Armstrong.,Knuckle Curve,"In play, out(s)",83.9,2251,-41.6,-2.3,83.3,32.0,292.0,fly_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Will Smith,669257,R,vs_RHP,Ben Brown,676962,R,vs_RHB,Men_On,Walk,walk,0,False,False,0,Will Smith walks.,Knuckle Curve,Ball,84.1,2320,-43.0,-4.2,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Max Muncy,571970,L,vs_RHP,Eli Morgan,669212,R,vs_LHB,Empty,Groundout,field_out,0,True,False,1,"Max Muncy grounds out, second baseman Jon Berti to first baseman Michael Busch.",Four-Seam Fastball,"In play, out(s)",91.9,2338,-19.1,15.6,101.1,-9.0,19.0,ground_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Matt Shaw,807713,R,vs_RHP,Ben Casparius,676508,R,vs_RHB,Empty,Pop Out,field_out,0,True,False,1,Matt Shaw pops out to second baseman Tommy Edman.,Four-Seam Fastball,"In play, out(s)",97.0,2514,-10.1,5.0,70.1,46.0,200.0,popup,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Dansby Swanson,621020,R,vs_RHP,Ben Casparius,676508,R,vs_RHB,Empty,Flyout,field_out,0,True,False,1,Dansby Swanson flies out to right fielder Teoscar Hernández.,Four-Seam Fastball,"In play, out(s)",94.6,2359,-11.8,1.9,99.6,34.0,334.0,fly_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Pete Crow-Armstrong,691718,L,vs_RHP,Ben Casparius,676508,R,vs_LHB,Empty,Strikeout,strikeout,0,True,False,1,Pete Crow-Armstrong strikes out swinging.,Four-Seam Fastball,Swinging Strike,98.1,2501,-6.8,1.2,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Enrique Hernández,571771,R,vs_RHP,Eli Morgan,669212,R,vs_RHB,Empty,Groundout,field_out,0,True,False,1,"Enrique Hernández grounds out softly, pitcher Eli Morgan to first baseman Michael Busch.",Changeup,"In play, out(s)",78.1,2299,-44.3,21.0,43.0,-87.0,3.0,ground_ball,soft
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Michael Conforto,624424,L,vs_RHP,Eli Morgan,669212,R,vs_LHB,RISP,Double,double,0,False,False,0,Michael Conforto doubles (1) on a line drive to left fielder Ian Happ.,Four-Seam Fastball,"In play, no out",91.3,2203,-13.9,11.4,97.5,8.0,166.0,line_drive,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Miguel Rojas,500743,R,vs_RHP,Eli Morgan,669212,R,vs_RHB,RISP,Groundout,field_out,0,True,False,1,"Miguel Rojas grounds out, second baseman Jon Berti to first baseman Michael Busch. Michael Conforto to 3rd.",Four-Seam Fastball,"In play, out(s)",91.9,2275,-16.2,13.2,80.3,-25.0,8.0,ground_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Andy Pages,681624,R,vs_RHP,Eli Morgan,669212,R,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Andy Pages strikes out swinging.,Four-Seam Fastball,Swinging Strike,92.5,2349,-15.1,13.3,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Miguel Amaya,665804,R,vs_RHP,Blake Treinen,595014,R,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Miguel Amaya strikes out swinging.,Sweeper,Swinging Strike,85.4,2657,-36.2,-9.7,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Jon Berti,542932,R,vs_RHP,Blake Treinen,595014,R,vs_RHB,Men_On,Hit By Pitch,hit_by_pitch,0,False,False,0,Jon Berti hit by pitch.,Sinker,Hit By Pitch,96.9,2433,-24.1,20.0,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Ian Happ,664023,L,vs_RHP,Blake Treinen,595014,R,vs_LHB,RISP,Strikeout,strikeout,0,True,False,1,Ian Happ strikes out swinging.,Four-Seam Fastball,Swinging Strike,94.3,2436,-16.6,11.5,,,,,
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Chicago Cubs,Los Angeles Dodgers,home,away,night,Seiya Suzuki,673548,R,vs_RHP,Blake Treinen,595014,R,vs_RHB,Empty,Lineout,field_out,0,True,False,1,Seiya Suzuki lines out to third baseman Max Muncy.,Sweeper,"In play, out(s)",84.5,2664,-40.6,-19.8,71.7,13.0,129.0,line_drive,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Shohei Ohtani,660271,L,vs_RHP,Ryan Brasier,518489,R,vs_LHB,RISP,Double,double,0,False,False,0,Shohei Ohtani doubles (1) on a sharp line drive to right fielder Kyle Tucker.,Slider,"In play, no out",85.0,2476,-35.5,-6.6,107.8,12.0,208.0,line_drive,hard
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Tommy Edman,669242,L,vs_RHP,Ryan Brasier,518489,R,vs_LHB,RISP,Groundout,field_out,0,True,False,1,"Tommy Edman grounds out, second baseman Jon Berti to first baseman Michael Busch. Shohei Ohtani to 3rd.",Cutter,"In play, out(s)",88.7,2383,-22.8,-0.1,71.7,-47.0,4.0,ground_ball,medium
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Teoscar Hernández,606192,R,vs_RHP,Ryan Brasier,518489,R,vs_RHB,Men_On,Single,single,1,False,True,0,Teoscar Hernández singles on a sharp line drive to left fielder Ian Happ. Shohei Ohtani scores.,Sinker,"In play, run(s)",93.5,2329,-20.5,14.5,109.7,10.0,173.0,line_drive,hard
pitch,778563,2025-03-18,2025,202503,Tokyo Dome,Los Angeles Dodgers,Chicago Cubs,away,home,night,Will Smith,669257,R,vs_RHP,Ryan Brasier,518489,R,vs_RHB,RISP,Walk,walk,0,False,False,0,Will Smith walks. Teoscar Hernández to 2nd.,Slider,Ball,85.4,2483,-33.4,-6.8,,,,,
